Passenger_count,Trip_distance,Fare_amount,Tip_amount,Total_amount
1,5.5,19.5,0,20.8
1,1.6,8,0,9.3
1,0.6,4.5,0,5.8
1,2.8,11.5,0,12.8
2,8.4,26.5,5.55,33.35
1,3.4,13.5,0,14.8
1,0.9,4.5,0,5.8
2,3.6,15.5,5,21.8
1,15.9,46.5,9.55,57.35
1,0.9,5.5,0,6.8
1,2.5,13,0,14.3
1,3.2,13.5,0,14.8
1,1.4,9,2.05,12.35
1,0.8,2.5,0,3.8
1,0.6,4.5,1.15,6.95
1,5.4,22.5,0,23.8
1,0.7,5,0,6.3
2,2.6,11,0,12.3
1,0.7,5.5,0,6.8
1,6.2,22.5,0,23.8
1,6.4,21.5,0,22.8
1,1.8,8,10,19.3
1,1.6,8,0,9.3
1,3.9,17,0,18.3
1,2.9,12,2.65,15.95
1,1.4,8.5,2.2,12
1,5.3,19.5,4.15,24.95
1,9.3,29,0,30.3
1,1.3,8,1,10.3
1,0.3,3.5,0.95,5.75
1,8.4,26,0,27.3
1,3.4,11.5,0,12.8
2,0.4,4,6,11.3
1,0.6,4,0,5.3
1,5,16.5,3.55,21.35
1,1.3,6.5,0,7.8
1,2.9,13.5,2.95,17.75
1,1.6,7,1.65,9.95
1,0.9,6,0,7.3
1,0.6,4.5,1,6.8
2,1.3,7.5,0,8.8
2,1.7,7.5,1.75,10.55
3,10,30.5,6.35,38.15
2,3,12.5,0,13.8
1,6.4,20,5.3,26.6
2,1.9,9,0,10.3
1,3.3,14,0,15.3
3,4.3,16.5,3.55,21.35
2,15.7,44.5,0,51.34
1,4,17,3.65,21.95
1,1.7,8,1.85,11.15
2,13.4,43.5,0,44.8
1,0.6,4.5,0,5.8
1,8.5,26,5.45,32.75
1,1.9,10.5,0,11.8
1,2.7,11.5,1,13.8
1,2.8,14.5,2,17.8
1,2.6,11.5,1,13.8
1,11.4,41,0,42.3
2,6.3,21.5,4.55,27.35
4,0.9,5.5,0,6.8
1,1,5.5,0,6.8
2,0.4,4.5,0,5.8
1,1.1,6,1.8,9.1
1,1.7,8,0,9.3
1,10.2,31,0,32.3
1,1.7,7.5,0,8.8
1,1.5,7.5,0,8.8
3,2.7,12,0,13.3
1,1.3,6.5,0,7.8
1,1.2,7,2.45,10.75
1,3.9,18.5,0,19.8
2,1.7,8.5,1.95,11.75
1,1.1,6,0,7.3
1,3.9,18,0,19.3
1,6.2,19.5,6.5,27.3
1,1.8,7.5,0,8.8
2,0.8,4.5,1.15,6.95
1,2.8,11.5,2.55,15.35
1,1.4,6.5,0,7.8
1,2.5,11.5,0,12.8
1,2.8,14,0,15.3
1,2.3,10,2.8,14.1
3,3.8,15.5,3.35,20.15
4,11.5,35,0,36.3
1,2.9,12.5,4.1,17.9
1,0.7,5,1.25,7.55
2,3.2,11.5,15,27.8
1,5.8,21.5,0,22.8
1,2.6,9,0,10.3
1,8.6,29.5,7.7,38.5
1,1.3,8.5,0,9.8
1,7.3,22.5,2,25.8
1,2.1,9.5,0,10.8
1,4.2,16,0,17.3
1,2.6,10,0,11.3
1,2.8,12,2.65,15.95
1,2.3,9.5,0,10.8
1,5.5,19,0,20.3
1,2.2,9.5,2.15,12.95
1,3.5,16,0,17.3
3,4.7,20.5,0,21.8
2,5.1,16.5,0,17.8
1,1.6,8.5,2.9,12.7
1,1.9,8,0,9.3
1,0.9,5.5,0,6.8
1,6.5,21,3.34,25.64
2,1.8,9,0,10.3
1,2.1,9,0,10.3
1,3.1,13,2.85,17.15
1,2,8.5,0,9.8
1,1.2,6,0,7.3
2,2.5,10.5,2.35,14.15
2,1.6,9.5,0,10.8
4,2.8,11.5,0,12.8
1,2.3,9.5,0,10.8
1,1.7,9,0,10.3
1,11.6,33.5,2,36.8
1,0.9,6,0,7.3
1,2.4,12.5,4.1,17.9
2,1.4,6.5,1.55,9.35
2,12.3,34,8.8,44.1
4,0.6,5,1.25,7.55
4,0.4,4,0,5.3
1,0.9,5,3,9.3
1,0,2.5,0,3.8
1,0.23,3,0,4.3
1,0,2.5,0,3.8
1,0.33,3,0,4.3
1,0.08,2.5,0,3.8
1,0.06,52,0,52.8
1,0,35,8.75,43.75
1,0.4,4,1.59,6.89
1,0,60,12,72
5,0.59,4,1.32,6.62
1,0.86,5,0,6.3
1,0.4,3.5,0,4.8
1,0.56,4,0,5.3
1,0,3,1,5.3
1,0.79,5,0,6.3
6,1.04,5,0,6.3
1,0.9,5,0,6.3
1,0,35,0,35
0,0.12,6.5,0,6.5
1,0.88,5.5,0,6.8
1,0.55,4.5,1.16,6.96
1,0.4,4,0,5.3
1,0.8,5,0,6.3
1,0.89,5.5,0,6.8
1,0.13,3,0,4.3
1,0.33,3.5,0,4.8
4,0.94,5.5,1,7.8
1,0.47,4.5,0,5.8
1,0.83,5.5,0,6.8
1,0.5,4,0.7,6
1,0.71,5,0,6.3
1,0.68,4.5,0,5.8
1,0,52,0,52.8
1,1.18,6,0,7.3
1,0.56,4.5,0,5.8
1,0.61,5.5,1,7.8
1,0.74,4.5,3.3,9.1
1,1,6,0,7.3
1,1.04,5,1,7.3
1,0.59,4.5,0,5.8
1,0.51,4,1.06,6.36
1,0.88,5,1.89,8.19
1,0.63,4.5,0,5.8
1,0.68,4.5,0,5.8
1,0.03,17,0,17
1,0.53,4,0,5.3
6,0.94,5,1.26,7.56
1,1.13,6.5,0,7.8
1,1.08,6,0,7.3
1,0.12,3.5,0,4.8
1,1.28,7,0,8.3
1,1.32,7,2.49,10.79
1,0.26,3,1,5.3
1,0.81,4.5,0,5.8
1,0.67,4.5,0,5.8
1,0.82,5.5,0,6.8
1,0.95,6.5,1.56,9.36
2,0.74,5,0,6.3
1,0,35,0,35
1,0.59,4.5,0,5.8
2,0.91,5.5,0,6.8
1,1.02,6,10,17.3
1,0.63,5,0,6.3
1,2.23,8.5,0,9.8
1,0.66,4.5,0,5.8
1,0.86,5,0,6.3
1,0.72,4.5,0,5.8
1,1.45,7,0,8.3
1,0.92,5.5,0,6.8
1,2.26,8.5,0,9.8
1,1.7,8,0,9.3
1,1.69,8,0,9.3
1,1.71,8,0,9.3
1,0.9,5,0,6.3
1,0.91,6,1.46,8.76
2,2.09,8.5,1.25,11.05
5,0.42,3.5,0,4.8
2,1.73,8.5,1.2,11
1,0.96,5.5,0,6.8
1,0.59,4.5,1.16,6.96
1,0.84,6.5,0,7.8
1,0.28,4,0,5.3
1,0.51,4,0,5.3
1,2.58,9,0,10.3
1,0.61,4.5,1.2,7
6,1.24,7,2,10.3
2,1.93,8,0,9.3
2,4.01,12.5,0,13.8
1,1.32,6,0,7.3
1,0.44,4.5,0,5.8
1,0.29,4,0,5.3
1,0.84,5.5,0,6.8
1,0.47,4,1.06,6.36
6,2.05,9,0,10.3
1,0.85,5.5,0,6.8
1,3.49,12.5,3.45,17.25
1,0.71,5.5,0,6.8
1,2.1,9,2,12.3
1,1.18,6,0,7.3
1,0.6,4.5,0,5.8
5,0.54,5,0,6.3
6,1.61,8,0,9.3
2,0.99,6,0,7.3
1,1.71,8.5,0,9.8
1,1.57,8,0,9.3
1,1.82,8,0,9.3
1,0.4,3.5,0,4.8
1,1.32,7.5,1.76,10.56
1,0.62,5,0,6.3
1,0,2.5,15,18.8
1,0.42,4,0,5.3
6,1.82,8,2.79,12.09
1,4.74,14.5,0,15.8
1,0.7,5,0,6.3
1,0.82,6,0,7.3
1,0.82,5,1.89,8.19
1,0.47,4.5,0,5.8
1,2.54,10,0,11.3
1,1.14,7,1.66,9.96
5,2.37,9,0,10.3
1,1.33,6.5,1.56,9.36
2,2.05,8.5,2.94,12.74
1,1.53,7,0,8.3
1,0.74,5,0,6.3
1,2.11,8.5,0,9.8
1,1.31,6,1.46,8.76
5,1.31,6.5,0,7.8
1,0.7,4.5,0,5.8
1,1.03,5.5,1.36,8.16
1,3.08,11,2.46,14.76
1,0.83,6.5,1.56,9.36
1,3.27,12.5,2.76,16.56
1,1.16,7.5,0,8.8
1,1.73,7.5,0,8.8
1,0.91,6,0,7.3
3,0,8,0,8
1,0.23,4,0,5.3
1,1.26,7.5,0,8.8
1,0.74,4.5,0,5.8
1,1.08,7,0,8.3
1,1.51,7.5,1,9.8
1,3.67,13,2.86,17.16
1,2.84,11,2.46,14.76
1,0.24,3.5,0,4.8
5,1.78,8,2.79,12.09
1,2.26,9.5,0,10.8
1,1.6,8,0,9.3
1,2.98,11,0,12.3
1,0.65,4.5,1.16,6.96
1,1.12,6,0,7.3
1,2.07,9.5,0,10.8
1,3.38,12,0,13.3
1,4.68,14.5,0,15.8
1,2.26,9.5,0,10.8
5,2.74,11,2.46,14.76
2,1.48,7.5,0,8.8
1,1.98,8.5,1.96,11.76
1,1.11,6,1.82,9.12
1,0.68,5,1.89,8.19
1,0.88,6.5,0,7.8
1,0.74,5,0,6.3
1,2.31,8.5,0,9.8
1,0.06,20,0,20.8
1,1.9,10,0.5,11.8
1,0.17,2.5,0,3.8
1,0.96,5.5,1.36,8.16
1,0.67,5,1.26,7.56
1,0.54,5.5,0,6.8
1,1.04,5.5,2.04,8.84
1,1.51,9.5,0,10.8
1,0.98,5.5,0,6.8
1,1.88,8,0,9.3
1,1.62,9,0,10.3
1,1,5.5,1.7,8.5
1,1.13,6,0,7.3
1,0.05,3,0,4.3
6,1.1,6,0,7.3
1,1.51,7,0,8.3
1,3.65,14,3.06,18.36
1,1.27,8,2.79,12.09
1,2.22,9.5,0,10.8
1,2.04,9.5,0,10.8
1,0.93,7,0,8.3
6,1.07,6,0,7.3
1,1.14,5.5,0,6.8
1,1.72,8,1,10.3
1,2.67,11.5,0,12.8
1,1.78,8.5,0,9.8
1,0.93,5,1.26,7.56
1,1.04,6,1.46,8.76
1,1.59,7,0,8.3
5,1.29,7,0,8.3
1,0.73,4.5,0,5.8
1,5.96,17.5,0,18.8
1,0.36,65,5,70
1,2.46,10.5,0,11.8
5,1.76,10,2.26,13.56
1,2.75,11,0,12.3
1,2.33,8.5,0,9.8
1,0.11,3,0,3.5
1,3.26,11.5,3.84,16.64
1,0.44,5.5,0,6.8
1,2.07,10,0,11.3
1,2.55,10.5,2.36,14.16
1,1.45,7,0,8.3
3,1.58,9,0,10.3
1,0.76,5.5,0,6.8
1,1.09,5.5,0,6.8
1,2.98,10.5,0,11.8
1,1.97,9.5,2.16,12.96
2,2.22,9,2.06,12.36
1,1.09,6.5,1.56,9.36
1,1.65,7.5,0,8.8
5,0.62,5,0,6.3
1,2.95,11.5,0,12.8
1,1.87,7.5,0,8.8
1,3.11,12,3.32,16.62
1,0.4,3.5,0,4.8
1,1.11,5.5,0,6.8
1,2.67,10.5,0,11.8
1,1.29,7.5,0,8.8
1,1.69,9,0,10.3
1,2.2,9.5,0,10.8
1,0.86,5.5,0,6.8
1,1.14,6.5,0,7.8
1,0,25,0,25
1,2.53,10.5,2.36,14.16
1,0.57,5,0,6.3
1,2.07,8.5,0,9.8
1,0.92,5,0,6.3
1,1.88,9,0,10.3
1,2.05,10,2.26,13.56
1,3.16,12,3.32,16.62
2,1.98,9,0,10.3
1,1.62,8,1.5,10.8
1,1.06,5.5,0,6.8
3,0.79,5.5,0,6.8
1,0.72,5,0,6.3
2,1.79,9,0,10.3
1,1.66,8,0,9.3
1,0.82,5,0,6.3
1,4.17,14,0,15.3
1,1.18,6.5,1.56,9.36
1,1.96,9,2.58,12.88
1,1.39,8,1.86,11.16
1,3.3,13,2.86,17.16
1,0.5,4.5,0,5.8
1,1.61,7,0,8.3
2,1.01,6.5,0,7.8
2,3.26,12,2.66,15.96
1,0.11,-3,0,-3.5
1,2.34,10.5,2.36,14.16
1,1.32,6.5,0,7.8
1,0.92,5.5,0,6.8
2,1.9,8.5,1.96,11.76
1,1.72,9,2,12.3
1,3.24,12,2.66,15.96
1,6.12,18.5,3.96,23.76
1,2.1,9.5,0,10.8
1,4.45,14.5,3.16,18.96
0,0,11.5,0,11.5
1,1.65,7.5,0,8.8
3,2.25,10,0,11.3
1,0,24,4.8,28.8
1,0.5,4,1.06,6.36
1,0.93,5.5,0,6.8
6,2.42,9,0,10.3
1,1.04,5.5,0,6.8
1,2.29,10,0,11.3
5,2.03,10.5,0,11.8
1,1.4,7,0,8.3
1,0.56,4.5,1,6.8
1,0.65,4.5,0,5.8
1,8.84,25,0,26.3
1,2.55,10,0,11.3
1,2.15,9,0,10.3
1,0.98,6,0,7.3
1,1.55,7.5,0,8.8
1,1.22,7.5,1.76,10.56
1,0.87,6,1.82,9.12
1,0.42,4.5,1,6.8
1,2.51,11,0,12.3
1,1.16,7.5,1.76,10.56
1,1.93,8.5,0,9.8
1,0.78,4.5,0,5.8
1,2.93,13,0,14.3
1,1.86,9.5,0,10.8
5,0.86,5,0,6.3
1,1,5.5,1.36,8.16
1,0.7,4.5,1.45,7.25
1,0.2,5,0,6.3
1,1.19,6.5,0,7.8
1,0.64,5,0,6.3
2,1.78,9,0,10.3
1,2.52,11.5,2.56,15.36
3,0.81,6,0,7.3
1,1.85,8.5,0,9.8
1,0.82,6,0,7.3
1,2.91,11,2.46,14.76
1,2.6,11,2.46,14.76
1,1.94,11,0,12.3
1,0.72,5.5,0,6.8
1,1.1,5,0,6.3
1,3.22,12,0,13.3
1,1.63,8,0,9.3
1,4.7,15.5,0,16.8
1,2.39,10,0,11.3
1,1.87,7,0,8.3
1,1.53,7,0,8.3
1,5.47,18.5,0,19.8
1,2.17,8.5,0,9.8
1,2.63,10.5,0,11.8
1,2.3,11,0,12.3
2,1.98,9,0,10.3
1,2.4,9.5,0,10.8
1,0,6,1,8.3
1,0.9,6,0,7.3
1,3.16,13,2.86,17.16
1,0.39,3.5,0,4.8
1,2.98,10,0,11.3
1,0.3,3.5,0.96,5.76
1,3.15,10.5,0,11.8
1,0.85,4.5,1.16,6.96
2,0.58,10,0,10
1,0.92,5.5,0,6.8
1,0.6,4.5,0,5.8
1,1.26,10,0,10
1,1.23,7,0,8.3
1,1.99,9.5,0,10.8
1,2.8,10.5,0,11.8
1,0.71,4.5,1.16,6.96
1,3.09,12.5,0,13.8
1,0.2,3,0,4.3
1,0.78,5.5,4,10.8
1,3.25,12,0,13.3
1,1,6.5,0,7.8
1,0,10,2,12
1,0.6,4.5,0,5.8
1,1.31,7,1.66,9.96
1,1.98,9,0,10.3
1,2,10,5,16.3
1,3.11,12,0,13.3
1,1.88,7,0,8.3
2,3.63,12.5,2.76,16.56
1,3.83,13.5,0,14.8
1,1.45,7.5,0,8.8
1,0.55,4,0,5.3
2,1.09,7,3.08,11.38
1,0.97,5.5,0,6.8
1,1.3,7.5,1.76,10.56
1,2.58,10,0,11.3
3,0.86,5,1.26,7.56
5,4.15,14,0,15.3
1,1.8,8.5,1.96,11.76
4,0,13,0,13
1,7.43,22.5,0,29.34
1,0.73,4.5,0,5.8
1,1.81,8,0,9.3
1,0.28,3,0,4.3
5,2.21,9.5,0,10.8
1,0.6,4.5,0,5.8
1,0.74,4.5,0,5.8
3,1.01,6.5,0,7.8
1,1.52,8,2.32,11.62
1,2.37,11,0,12.3
1,0.72,4.5,0,5.8
1,0.71,5,0,6.3
1,2.59,11.5,0,12.8
1,0.67,4.5,0,5.8
1,0.2,4,0,5.3
1,1.16,7,1.66,9.96
2,0.14,25,0,25
1,1.79,7.5,1.76,10.56
6,2.99,11.5,0,12.8
1,2.06,9.5,0,10.8
1,0.11,3,0,4.3
2,0.71,6,0,7.3
1,0.8,6,0,7.3
1,1.94,10.5,0,11.8
2,0.4,4,0,5.3
1,0.63,4.5,0,5.8
1,1.78,8.5,0,9.8
1,3.17,12,2.5,15.8
4,2.36,10.5,0,11.8
6,0.42,4,0,5.3
1,0.81,5,0,6.3
1,2.41,11.5,0,12.8
1,1.81,9,0,10.3
6,0.56,4,1.06,6.36
1,2.15,10.5,2.36,14.16
1,2.2,9,0,10.3
1,1.2,7.5,0,8.8
1,2.69,11.5,0,12.8
1,1.23,7,0,8.3
1,2.67,11,0,12.3
1,0.92,5.5,0,6.8
1,1.57,8.5,0,9.8
3,2.45,11.5,0,12.8
1,2.49,10.5,0,11.8
1,3.34,12.5,0,13.8
1,1.2,7,2.08,10.38
1,3.68,14.5,0,15.8
5,2.11,9,0,10.3
1,1.65,8.5,2,11.8
1,5.03,16,3.46,20.76
1,1.59,7.5,0,8.8
1,1.66,8,0,9.3
5,1.61,9.5,0,10.8
1,2.15,9,2.58,12.88
1,0.9,6.5,0,7.8
1,1.63,10,0,11.3
1,1.02,6.5,1.95,9.75
1,1.28,7,0,8.3
1,2.98,13,0,14.3
1,1.68,7.5,0,8.8
1,1.06,6,0,7.3
1,2.16,10,0,11.3
1,1.95,8.5,2.94,12.74
2,3.03,12.5,0,13.8
1,6.29,20.5,4.36,26.16
2,6.14,18.5,0,19.8
1,2.08,9.5,0,10.8
1,0.95,5.5,0,6.8
5,1.91,10,2.26,13.56
1,0.79,5,0,6.3
1,9.45,27,0,28.3
1,4.9,16.5,2,19.8
5,1.4,7,0,8.3
1,6.21,19.5,0,20.8
1,1.1,5.5,0,6.8
1,1.2,6.5,0,7.8
1,1.09,6.5,2.34,10.14
1,1.84,8,0,9.3
1,12.46,34,0,35.3
1,2.46,12,2.66,15.96
5,2.4,10.5,0,11.8
1,5.36,16,4.32,21.62
1,0.56,4.5,0,5.8
6,1.39,6.5,1.56,9.36
1,2.41,11,0,12.3
3,4.08,15.5,5.04,21.84
1,1.03,6,0,7.3
1,2.55,12,1.58,14.88
6,1.73,9,0,10.3
1,2.63,10.5,0,11.8
1,1.27,6.5,1.95,9.75
2,0.74,5.5,0,6.8
1,0.42,4,0,5.3
1,2.17,11,0,12.3
1,0.87,4.5,0,5.8
1,1.76,8,2.79,12.09
4,2.64,11.5,2.56,15.36
1,2.31,9.5,0,10.8
1,1.06,5.5,0,6.8
5,4.24,14.5,2.1,17.9
1,3.76,14.5,0,15.8
1,3.03,13,2.86,17.16
6,1.5,8,0,9.3
1,0.61,4,1.59,6.89
1,2.84,10.5,3.54,15.34
1,1.78,8.5,0,9.8
1,5.1,17.5,0,18.8
1,2.09,9,0,10.3
1,3.15,13.5,2.96,17.76
1,1.17,7,0,8.3
1,2.74,12.5,0,13.8
1,9.61,28,1,30.3
1,0.51,4,0,5.3
1,2.5,10.5,0,11.8
1,1.25,8,0,9.3
1,2.34,10.5,0,11.8
1,1.28,7.5,0,8.8
2,1.71,9.5,0,10.8
1,1.36,7,2.08,10.38
1,3.61,50,0,50
1,3.02,12.5,0,13.8
1,1.71,7.5,0,8.8
1,1.54,7,0,8.3
1,0.64,6,0,7.3
1,0.58,3.5,0,4.8
1,0.59,4,0,5.3
5,3.14,12.5,0,13.8
1,2,9,0,10.3
1,0.4,4,1.32,6.62
1,1.69,9,0,10.3
1,0.52,4,1.06,6.36
2,1.44,8,0,9.3
1,1.04,5.5,0,6.8
1,1.52,7,2.08,10.38
6,4.51,15.5,2,18.8
1,2.48,13,0,14.3
1,1.29,6.5,2.34,10.14
1,1.44,7,0,8.3
5,0.92,5.5,1.36,8.16
1,1.64,8.5,2.45,12.25
1,1.19,7,2.08,10.38
1,1.86,8.5,0,9.8
1,2.58,11,2.46,14.76
1,0,5.8,0,5.8
1,0.29,3.5,0,4.8
5,0.59,4.5,0,5.8
1,1.07,5.5,0,6.8
1,1.23,5.5,0,6.8
5,3.78,14.5,0,15.8
1,0.64,5.5,0,6.8
1,0,10,0,10
1,1.06,6.5,0,7.8
1,0.57,4,1.32,6.62
1,1.28,6,0,7.3
1,3.28,13,0,14.3
1,1.14,6,2.56,9.86
1,1.27,6.5,0,7.8
2,1.7,8,0,9.3
1,1.61,8,0,9.3
1,2,10,0,11.3
1,2.59,12,3.32,16.62
1,3.04,12.5,0,13.8
1,0.82,5.5,0,6.8
5,1.21,7,0,8.3
2,1.05,7,0,8.3
2,0.61,4.5,0,5.8
1,8.82,26,8.19,35.49
1,0.02,2.5,0,3.8
1,2.17,10,2.26,13.56
1,7.72,23.5,0,24.8
1,1.1,6,1,8.3
1,0.9,5,0,6.3
1,2.5,9.5,0,10.8
1,4.28,14.5,3.5,19.3
1,0.27,3.5,0,4.8
1,3.9,14,0,15.3
1,3.09,12,3.7,17
2,5.7,20,4.26,25.56
1,2.7,12.5,0,13.8
1,3.39,12,0,13.3
1,1.03,6,0,7.3
1,1.82,9,0,10.3
1,1.28,7,1.5,9.8
1,1.7,10,2.26,13.56
1,7.57,23.5,0,24.8
1,1.05,6,0,7.3
1,7.73,22.5,4.76,28.56
1,2.88,10.5,0,11.8
1,3.05,11.5,0,12.8
5,0.76,5,0,6.3
1,0.45,3.5,1.44,6.24
1,3.59,14,0,15.3
1,6.6,21,0,22.3
2,3.23,14,3.06,18.36
1,2.23,9.5,1,11.8
1,1.65,7,0,8.3
1,3.3,12,0,13.3
1,1.08,7,0,8.3
2,7.91,22.5,0,29.34
2,0.63,4.5,0,5.8
1,1.18,7,0,8.3
2,2.98,12.5,2.76,16.56
1,1.44,7,2.08,10.38
1,3.87,12.5,0,13.8
1,1.72,8.5,1.96,11.76
1,0.74,4.5,1.74,7.54
1,1.9,8.5,0,9.8
1,0.33,4,0,5.3
1,0.79,6,0,7.3
1,1.25,6,2.19,9.49
1,0.69,5.5,0,6.8
1,1.5,8,1.86,11.16
1,1.98,9,0,10.3
2,2.92,12,1.5,14.8
1,1.35,6,2.19,9.49
1,2.16,10.5,0,11.8
1,3.13,15.5,3.36,20.16
1,0.27,-3.5,0,-4.8
1,2.9,11.5,0,12.8
1,0,52,0,52.8
1,2.96,12,0,13.3
1,1.85,9.5,2.16,12.96
1,2.12,9.5,0,10.8
6,2.29,10,0,11.3
1,1.78,9,2.06,12.36
1,2.82,9.5,0,10.8
5,4.36,16.5,4.45,22.25
1,2.47,9,0,10.3
1,10.4,29,6.06,36.36
1,0.63,5,1.26,7.56
1,1.46,8,0,9.3
1,4.06,13.5,0,14.8
1,1.61,9,0,10.3
1,1.97,10.5,0,11.8
1,0.65,4,1,6.3
1,6.34,20,5.32,26.62
1,0.63,4.5,0,5.8
1,2.47,11,3.08,15.38
1,3.23,13,0,14.3
1,1.66,12,0,13.3
1,3.11,12.5,0,13.8
5,3.24,12,3.99,17.29
1,2.25,9,2.06,12.36
1,2.21,11,0,12.3
1,2.95,12,0,13.3
1,2.42,10.5,0,11.8
2,3.5,12.5,0,13.8
1,4.01,16,0,17.3
1,0,2.5,40,43.8
1,3.03,12,0,13.3
1,1.52,7.5,1.76,10.56
1,2.73,12,2,15.3
1,0.72,5.5,0,6.8
1,2.08,9,0,10.3
2,3.68,15,0,16.3
1,0.24,3,0,4.3
2,1.48,7.5,1.76,10.56
1,1.61,7.5,1.76,10.56
1,1.22,6,0,7.3
1,2.32,9.5,0,10.8
1,3.83,12.5,1,14.8
1,2.94,12,0,13.3
1,0.78,6.5,1.56,9.36
1,6.43,19,0,20.3
2,6.94,21,5.58,27.88
1,0.87,5,1.26,7.56
1,1.67,10,0,11.3
1,1.77,7.5,0,8.8
1,1.62,8,1.5,10.8
1,1.18,8,0,9.3
1,1.39,8.5,0,9.8
2,0.5,4.5,0,5.8
2,2.46,9.5,2.16,12.96
6,1,6,2.19,9.49
5,1.65,9.5,0,10.8
1,2.12,9.5,0,10.8
1,0.42,3.5,1.44,6.24
1,0.7,5,0,6.3
1,5.01,17,0,18.3
5,2.5,11,0,12.3
1,2.88,12.5,2.76,16.56
2,1.75,8.5,0,9.8
1,0.94,5.5,1.36,8.16
1,2.82,12,2.66,15.96
1,2.94,12.5,2.76,16.56
1,0.77,5.5,0,6.8
1,0.18,3.5,0,4.8
1,2.98,12,0,13.3
1,1.91,8.5,1.96,11.76
1,2.55,11.5,2.56,15.36
1,1.36,7.5,0,8.8
2,5.2,17,0,18.3
1,2.21,9,0,10.3
1,2,11.5,0,12.8
5,0.15,3,0,4.3
1,9.8,29,0,30.3
1,5.77,19,6.09,26.39
2,0.99,6,0,7.3
1,2.37,11,0,12.3
1,0.33,4,1.59,6.89
2,1.01,5,1.26,7.56
5,3.29,13,2.86,17.16
1,0.78,5,1.26,7.56
1,8.07,23.5,7.44,32.24
1,2.14,9,2.06,12.36
1,9.1,26.5,0,27.8
1,4.54,17.5,0,18.8
1,0.93,6.5,0,7.8
1,2.08,9.5,0,10.8
1,0.74,5.5,1.36,8.16
1,1.11,6.5,0,7.8
1,0.69,4.5,0,5.8
1,2.08,10.5,0,11.8
1,3.01,15,0,16.3
1,6.77,21.5,0,22.8
1,2.96,12,0,13.3
1,0,2.5,0.76,4.56
1,0.6,4,0,5.3
1,2.86,12,0,13.3
1,0.88,5,0,6.3
1,1.05,6,0,7.3
5,1.2,6,2.19,9.49
1,1.64,7.5,0,8.8
1,0.96,8.5,0,9.8
1,5.64,19.5,0,20.8
1,1.26,6.5,0,7.8
5,2.01,9,0,10.3
1,10.36,29,1,31.3
1,1.01,5.5,0,6.8
5,1.04,6,1.46,8.76
1,1.35,7,0,8.3
1,3.08,12.5,2.76,16.56
1,1.95,9.5,0,10.8
6,7.46,23,7.29,31.59
1,1.39,6.5,0,7.8
1,0.77,6.5,0,7.8
1,1.8,8,1.86,11.16
1,1.57,8,0,9.3
1,4.34,14.5,4.74,20.54
1,1.16,6.5,0,7.8
1,1.1,8,0,9.3
1,1.08,7.5,2,10.8
1,2.47,10.5,2.36,14.16
1,0.26,3,1.29,5.59
1,1.49,7,0,8.3
1,1.31,7,0,8.3
6,0.88,5,1.26,7.56
5,0.87,5,0,6.3
1,3.02,14.5,3.95,19.75
6,0.91,5.5,0,6.8
1,1.93,8.5,0,9.8
1,4.35,14,0,15.3
6,0.82,5.5,0,6.8
1,3.31,15,4.08,20.38
1,4.01,13.5,0,14.8
1,1.31,6,1.46,8.76
1,1.5,7,0,8.3
1,7.69,25,5.26,31.56
1,3.52,13.5,2.96,17.76
1,0.74,7,2.08,10.38
1,1.41,8.5,0,9.8
1,2.7,11.5,0,12.8
1,1.31,7,0,8.3
1,1.88,40,0,40
5,0.92,5.5,1.7,8.5
1,2.08,9.5,0,10.8
1,9.15,26,0,27.3
1,0.01,2.5,0,3.8
1,2.05,10,2.26,13.56
1,2.74,13,0,14.3
1,2.55,10.5,0,11.8
1,5.25,17,0,18.3
1,1.14,7.5,0,8.8
1,0.36,4,0,5.3
5,3.53,13.5,0,14.8
1,3.59,12,2.66,15.96
1,1.73,7.5,0,8.8
1,3.66,15,0,16.3
1,0.47,3.5,0.96,5.76
2,1.48,8.5,0,9.8
5,0.79,5,0,6.3
1,1.74,8.5,0,9.8
1,0.5,4.5,0,5.8
1,0.74,4,1.06,6.36
1,2.19,10.5,0,11.8
1,4.33,16.5,0,17.8
1,2.21,10,0,11.3
1,0.75,5,0,6.3
1,0,20,0,20
1,2.5,10,0,11.3
1,1.6,7.5,0,8.8
1,0.01,2.5,0,3.8
1,0,15,0,15
1,1.86,7.5,0,8.8
1,6.79,21.5,4,26.8
1,1.21,6.5,1.95,9.75
1,4.19,14,0,15.3
1,5.9,18.5,0,19.8
2,0.88,5.5,2.04,8.84
1,3.45,13,4.29,18.59
1,0.85,5,0,6.3
1,1.6,8.5,0,9.8
1,1.17,6.5,0,7.8
1,0.88,6,1.46,8.76
2,2.18,10,0,11.3
1,2.49,11.5,3.2,16
1,6.51,23,4,28.3
5,2.97,12.5,0,13.8
1,3.62,14.5,0,15.8
1,2.87,14,3.06,18.36
1,2.82,12,0,13.3
1,1.77,9,2.58,12.88
1,1.49,8,0,9.3
1,1.29,6,2.19,9.49
1,2.57,10.5,2.95,14.75
1,0.71,4.5,0,5.8
1,1.31,6.5,0,7.8
3,1.13,6,1.46,8.76
1,3.7,13.5,0,14.8
1,4.28,15,4.08,20.38
1,1.25,6.5,0,7.8
1,1.91,9,0,10.3
1,0.39,25,5,30
1,2.66,12,2.66,15.96
1,7.26,22.5,0,23.8
1,3.04,12,2.66,15.96
